time,Vrain,Vgate,-IR1,IM1
1.535679778891988e-05,6.588740e-03,1.124302e+01,3.129203e-02,6.091986e-02
1.536379778891987e-05,6.585282e-03,1.141517e+01,2.956142e-02,6.221668e-02
1.537079778891986e-05,6.589194e-03,1.157855e+01,2.791947e-02,6.350737e-02
1.537779778891985e-05,6.600478e-03,1.173317e+01,2.636619e-02,6.479194e-02
1.538479778891984e-05,6.619131e-03,1.187903e+01,2.490157e-02,6.607038e-02
1.539179778891984e-05,6.645156e-03,1.201613e+01,2.352561e-02,6.734268e-02
1.539879778891983e-05,6.678551e-03,1.214446e+01,2.223832e-02,6.860887e-02
1.540965493177696e-05,6.739029e-03,1.232848e+01,2.039395e-02,7.056066e-02
1.542051207463409e-05,6.806196e-03,1.249978e+01,1.867834e-02,7.249832e-02
1.543136921749122e-05,6.880053e-03,1.265838e+01,1.709149e-02,7.442185e-02
1.544222636034834e-05,6.960600e-03,1.280426e+01,1.563340e-02,7.633124e-02
1.545308350320548e-05,7.047837e-03,1.293744e+01,1.430406e-02,7.822650e-02
1.546394064606261e-05,7.141763e-03,1.305791e+01,1.310349e-02,8.010762e-02
1.547479778891974e-05,7.242379e-03,1.316567e+01,1.203168e-02,8.197460e-02
1.548594064606258e-05,7.348186e-03,1.326776e+01,1.101790e-02,8.387639e-02
1.549708350320542e-05,7.456417e-03,1.336272e+01,1.007636e-02,8.576405e-02
1.550822636034827e-05,7.567073e-03,1.345056e+01,9.207059e-03,8.763757e-02
1.551936921749111e-05,7.680153e-03,1.353126e+01,8.409994e-03,8.949697e-02
1.553051207463396e-05,7.795656e-03,1.360484e+01,7.685168e-03,9.134223e-02
1.554165493177680e-05,7.913584e-03,1.367129e+01,7.032579e-03,9.317337e-02
1.555279778891964e-05,8.033936e-03,1.373061e+01,6.452228e-03,9.499037e-02
1.556408350320534e-05,8.156716e-03,1.378612e+01,5.910793e-03,9.681665e-02
1.557536921749105e-05,8.280169e-03,1.383777e+01,5.408267e-03,9.862918e-02
1.558665493177675e-05,8.404296e-03,1.388559e+01,4.944651e-03,1.004280e-01
1.559794064606245e-05,8.529096e-03,1.392955e+01,4.519945e-03,1.022130e-01
1.560922636034815e-05,8.654569e-03,1.396967e+01,4.134149e-03,1.039843e-01
1.562051207463385e-05,8.780715e-03,1.400594e+01,3.787262e-03,1.057419e-01
1.563179778891955e-05,8.907535e-03,1.403837e+01,3.479286e-03,1.074857e-01
1.564322636034810e-05,9.035953e-03,1.406875e+01,3.192126e-03,1.092380e-01
1.565465493177666e-05,9.164230e-03,1.409707e+01,2.925705e-03,1.109770e-01
1.566608350320522e-05,9.292366e-03,1.412333e+01,2.680024e-03,1.127025e-01
1.567751207463378e-05,9.420361e-03,1.414753e+01,2.455083e-03,1.144148e-01
1.568894064606234e-05,9.548216e-03,1.416966e+01,2.250881e-03,1.161137e-01
1.570036921749090e-05,9.675930e-03,1.418972e+01,2.067418e-03,1.177992e-01
1.571179778891945e-05,9.803503e-03,1.420773e+01,1.904696e-03,1.194714e-01
1.572365493177658e-05,9.935369e-03,1.422504e+01,1.749521e-03,1.211926e-01
1.573551207463371e-05,1.006666e-02,1.424120e+01,1.605741e-03,1.229001e-01
1.574736921749084e-05,1.019737e-02,1.425620e+01,1.473354e-03,1.245941e-01
1.575922636034797e-05,1.032751e-02,1.427006e+01,1.352362e-03,1.262745e-01
1.577108350320510e-05,1.045707e-02,1.428276e+01,1.242764e-03,1.279413e-01
1.578294064606222e-05,1.058606e-02,1.429431e+01,1.144560e-03,1.295945e-01
1.579479778891935e-05,1.071447e-02,1.430471e+01,1.057750e-03,1.312341e-01
1.580708350320505e-05,1.084674e-02,1.431473e+01,9.750785e-04,1.329191e-01
1.581936921749075e-05,1.097818e-02,1.432412e+01,8.984941e-04,1.345903e-01
1.583165493177645e-05,1.110879e-02,1.433287e+01,8.279970e-04,1.362476e-01
1.584394064606215e-05,1.123857e-02,1.434099e+01,7.635871e-04,1.378913e-01
1.585622636034785e-05,1.136753e-02,1.434847e+01,7.052645e-04,1.395211e-01
1.586851207463355e-05,1.149567e-02,1.435532e+01,6.530292e-04,1.411372e-01
1.588079778891925e-05,1.162297e-02,1.436152e+01,6.068811e-04,1.427395e-01
1.589408350320495e-05,1.175962e-02,1.436779e+01,5.610977e-04,1.444571e-01
1.590736921749065e-05,1.189521e-02,1.437368e+01,5.187405e-04,1.461596e-01
1.592065493177635e-05,1.202974e-02,1.437918e+01,4.798096e-04,1.478469e-01
1.593394064606204e-05,1.216322e-02,1.438431e+01,4.443048e-04,1.495191e-01
1.594722636034774e-05,1.229564e-02,1.438906e+01,4.122263e-04,1.511761e-01
1.596051207463344e-05,1.242700e-02,1.439342e+01,3.835741e-04,1.528179e-01
1.597379778891914e-05,1.255730e-02,1.439741e+01,3.583480e-04,1.544446e-01
1.598865493177627e-05,1.270172e-02,1.440159e+01,3.325019e-04,1.562463e-01
1.600351207463339e-05,1.284481e-02,1.440553e+01,3.086203e-04,1.580302e-01
1.601836921749052e-05,1.298656e-02,1.440923e+01,2.867033e-04,1.597965e-01
1.603322636034764e-05,1.312699e-02,1.441269e+01,2.667508e-04,1.615450e-01
1.604808350320476e-05,1.326608e-02,1.441591e+01,2.487629e-04,1.632757e-01
1.606294064606189e-05,1.340383e-02,1.441889e+01,2.327394e-04,1.649888e-01
1.607779778891902e-05,1.354025e-02,1.442163e+01,2.186806e-04,1.666842e-01
1.609508350320471e-05,1.369730e-02,1.442464e+01,2.037092e-04,1.686350e-01
1.611236921749040e-05,1.385261e-02,1.442748e+01,1.898910e-04,1.705636e-01
1.612965493177610e-05,1.400619e-02,1.443016e+01,1.772259e-04,1.724700e-01
1.614694064606179e-05,1.415802e-02,1.443268e+01,1.657140e-04,1.743541e-01
1.616422636034748e-05,1.430813e-02,1.443504e+01,1.553552e-04,1.762161e-01
1.618151207463318e-05,1.445649e-02,1.443723e+01,1.461496e-04,1.780558e-01
1.619879778891887e-05,1.460312e-02,1.443927e+01,1.380971e-04,1.798733e-01
1.620608350320458e-05,1.466443e-02,1.444010e+01,1.348041e-04,1.806332e-01
1.621336921749028e-05,1.472545e-02,1.444092e+01,1.316226e-04,1.813894e-01
1.622065493177599e-05,1.478617e-02,1.444173e+01,1.285528e-04,1.821419e-01
1.622794064606169e-05,1.484659e-02,1.444251e+01,1.255947e-04,1.828906e-01
1.623522636034740e-05,1.490672e-02,1.444328e+01,1.227481e-04,1.836356e-01
1.624251207463310e-05,1.496656e-02,1.444403e+01,1.200132e-04,1.843769e-01
1.624979778891881e-05,1.502610e-02,1.444476e+01,1.173899e-04,1.851144e-01
1.625079778891881e-05,1.503425e-02,1.444486e+01,1.170355e-04,1.852154e-01
1.627379778891878e-05,1.522009e-02,1.444704e+01,1.095616e-04,1.875171e-01
1.629679778891875e-05,1.540318e-02,1.444911e+01,1.026715e-04,1.897843e-01
1.631979778891873e-05,1.558350e-02,1.445108e+01,9.636524e-05,1.920170e-01
1.634279778891870e-05,1.576107e-02,1.445293e+01,9.064275e-05,1.942153e-01
1.636579778891867e-05,1.593589e-02,1.445468e+01,8.550406e-05,1.963790e-01
1.638879778891864e-05,1.610794e-02,1.445632e+01,8.094917e-05,1.985083e-01
1.641179778891862e-05,1.627724e-02,1.445786e+01,7.697809e-05,2.006031e-01
1.644179778891858e-05,1.649404e-02,1.445976e+01,7.224152e-05,2.032855e-01
1.647179778891854e-05,1.670669e-02,1.446156e+01,6.787754e-05,2.059163e-01
1.650179778891851e-05,1.691517e-02,1.446328e+01,6.388614e-05,2.084953e-01
1.653179778891847e-05,1.711948e-02,1.446491e+01,6.026734e-05,2.110227e-01
1.656179778891844e-05,1.731964e-02,1.446645e+01,5.702112e-05,2.134983e-01
1.659179778891840e-05,1.751563e-02,1.446790e+01,5.414749e-05,2.159222e-01
1.662179778891836e-05,1.770745e-02,1.446926e+01,5.164645e-05,2.182944e-01
1.666251207463260e-05,1.796141e-02,1.447101e+01,4.854074e-05,2.214350e-01
1.670322636034684e-05,1.820888e-02,1.447269e+01,4.568048e-05,2.244951e-01
1.674394064606108e-05,1.844984e-02,1.447428e+01,4.306569e-05,2.274748e-01
1.678465493177531e-05,1.868430e-02,1.447579e+01,4.069635e-05,2.303740e-01
1.682536921748955e-05,1.891226e-02,1.447722e+01,3.857248e-05,2.331927e-01
1.686608350320379e-05,1.913371e-02,1.447856e+01,3.669407e-05,2.359309e-01
1.690679778891802e-05,1.934867e-02,1.447983e+01,3.506111e-05,2.385886e-01
1.695922636034653e-05,1.961659e-02,1.448139e+01,3.312053e-05,2.419013e-01
1.701165493177504e-05,1.987586e-02,1.448288e+01,3.132644e-05,2.451071e-01
1.706408350320355e-05,2.012649e-02,1.448430e+01,2.967883e-05,2.482060e-01
1.711651207463206e-05,2.036847e-02,1.448565e+01,2.817771e-05,2.511980e-01
1.716894064606057e-05,2.060180e-02,1.448694e+01,2.682308e-05,2.540831e-01
1.722136921748908e-05,2.082648e-02,1.448816e+01,2.561494e-05,2.568613e-01
1.727379778891759e-05,2.104252e-02,1.448931e+01,2.455329e-05,2.595326e-01
1.727479778891758e-05,2.104658e-02,1.448934e+01,2.453303e-05,2.595828e-01
1.735322636034606e-05,2.135458e-02,1.449097e+01,2.308856e-05,2.633915e-01
1.743165493177454e-05,2.164841e-02,1.449253e+01,2.175945e-05,2.670250e-01
1.751008350320302e-05,2.192805e-02,1.449401e+01,2.054569e-05,2.704833e-01
1.758851207463150e-05,2.219352e-02,1.449542e+01,1.944729e-05,2.737664e-01
1.766694064605997e-05,2.244480e-02,1.449676e+01,1.846425e-05,2.768742e-01
1.774536921748845e-05,2.268189e-02,1.449802e+01,1.759657e-05,2.798069e-01
1.782379778891693e-05,2.290481e-02,1.449920e+01,1.684425e-05,2.825643e-01
1.789151207463113e-05,2.308854e-02,1.450019e+01,1.622401e-05,2.848371e-01
1.795922636034534e-05,2.326481e-02,1.450114e+01,1.563905e-05,2.870179e-01
1.802694064605954e-05,2.343364e-02,1.450207e+01,1.508936e-05,2.891066e-01
1.809465493177375e-05,2.359501e-02,1.450296e+01,1.457496e-05,2.911032e-01
1.816236921748795e-05,2.374894e-02,1.450383e+01,1.409583e-05,2.930078e-01
1.823008350320216e-05,2.389541e-02,1.450466e+01,1.365198e-05,2.948203e-01
1.829779778891636e-05,2.403442e-02,1.450546e+01,1.324341e-05,2.965407e-01
1.829879778891636e-05,2.403644e-02,1.450547e+01,1.323744e-05,2.965657e-01
1.843336921748763e-05,2.429136e-02,1.450698e+01,1.250479e-05,2.997210e-01
1.856794064605890e-05,2.452801e-02,1.450842e+01,1.182918e-05,3.026504e-01
1.870251207463016e-05,2.474638e-02,1.450980e+01,1.121060e-05,3.053541e-01
1.883708350320143e-05,2.494647e-02,1.451110e+01,1.064906e-05,3.078319e-01
1.897165493177270e-05,2.512830e-02,1.451234e+01,1.014456e-05,3.100839e-01
1.910622636034396e-05,2.529184e-02,1.451350e+01,9.697090e-06,3.121101e-01
1.924079778891523e-05,2.543712e-02,1.451460e+01,9.306660e-06,3.139105e-01
1.932279778891514e-05,2.552157e-02,1.451526e+01,9.073597e-06,3.149573e-01
1.941951175875992e-05,2.561441e-02,1.451601e+01,8.816194e-06,3.161082e-01
1.951622572860471e-05,2.570214e-02,1.451674e+01,8.570868e-06,3.171960e-01
1.961293969844950e-05,2.578475e-02,1.451745e+01,8.337618e-06,3.182205e-01
1.970965366829429e-05,2.586226e-02,1.451814e+01,8.116445e-06,3.191819e-01
1.980636763813907e-05,2.593465e-02,1.451881e+01,7.907349e-06,3.200801e-01
1.990308160798387e-05,2.600193e-02,1.451946e+01,7.710329e-06,3.209151e-01
1.999979557782865e-05,2.606410e-02,1.452010e+01,7.525386e-06,3.216869e-01
1.999989557782865e-05,2.606416e-02,1.452010e+01,7.525192e-06,3.216876e-01
1.999990884434270e-05,2.606417e-02,1.452010e+01,7.525173e-06,3.216877e-01
1.999992653302810e-05,2.606419e-02,1.452010e+01,7.525138e-06,3.216879e-01
2.000003266514047e-05,2.606425e-02,1.452010e+01,7.524938e-06,3.216887e-01
2.000010000000000e-05,2.606429e-02,1.452010e+01,7.524716e-06,3.216892e-01
2.000010673348596e-05,2.606409e-02,1.452004e+01,-1.088768e-05,3.216897e-01
2.000012020045786e-05,2.606303e-02,1.451980e+01,-8.898506e-05,3.216909e-01
2.000014713440167e-05,2.605726e-02,1.451875e+01,-4.345999e-04,3.216940e-01
2.000020000000000e-05,2.603869e-02,1.451563e+01,-1.457115e-03,3.217005e-01
2.000020528655983e-05,2.603562e-02,1.451518e+01,-1.603666e-03,3.217009e-01
2.000021585967950e-05,2.602932e-02,1.451429e+01,-1.890602e-03,3.217015e-01
2.000023700591883e-05,2.601631e-02,1.451261e+01,-2.434236e-03,3.217021e-01
2.000027929839749e-05,2.599053e-02,1.450954e+01,-3.409793e-03,3.217023e-01
2.000036388335482e-05,2.594475e-02,1.450439e+01,-5.002101e-03,3.217015e-01
2.000053305326948e-05,2.587529e-02,1.449648e+01,-7.306574e-03,3.216995e-01
2.000076142127442e-05,2.581458e-02,1.448881e+01,-9.306312e-03,3.216982e-01
2.000100068612027e-05,2.577886e-02,1.448319e+01,-1.050892e-02,3.216983e-01
2.000126981738859e-05,2.575881e-02,1.447859e+01,-1.121632e-02,3.216994e-01
2.000167403912184e-05,2.574589e-02,1.447318e+01,-1.172089e-02,3.217019e-01
2.000216545729216e-05,2.574152e-02,1.446759e+01,-1.196311e-02,3.217054e-01
2.000270288624733e-05,2.574300e-02,1.446204e+01,-1.202204e-02,3.217095e-01
2.000339041268883e-05,2.574662e-02,1.445507e+01,-1.204963e-02,3.217149e-01
2.000405855139698e-05,2.573933e-02,1.444686e+01,-1.249682e-02,3.217206e-01
2.000485104015461e-05,2.569336e-02,1.443208e+01,-1.442397e-02,3.217280e-01
2.000571862818947e-05,2.558787e-02,1.440751e+01,-1.854527e-02,3.217359e-01
2.000671862818946e-05,2.541982e-02,1.436973e+01,-2.498621e-02,3.217444e-01
2.000771862818946e-05,2.523477e-02,1.432446e+01,-3.209316e-02,3.217523e-01
2.000871862818946e-05,2.505266e-02,1.427336e+01,-3.917374e-02,3.217598e-01
2.000971862818946e-05,2.488480e-02,1.421783e+01,-4.582483e-02,3.217673e-01
2.001071862818946e-05,2.473662e-02,1.415892e+01,-5.185046e-02,3.217746e-01
2.001171862818946e-05,2.460962e-02,1.409735e+01,-5.719192e-02,3.217820e-01
2.001271862818946e-05,2.450305e-02,1.403361e+01,-6.187031e-02,3.217894e-01
2.001371862818946e-05,2.441506e-02,1.396804e+01,-6.594603e-02,3.217968e-01
2.001471862818946e-05,2.434346e-02,1.390090e+01,-6.949261e-02,3.218043e-01
2.001571862818945e-05,2.428608e-02,1.383238e+01,-7.258257e-02,3.218117e-01
2.001671862818945e-05,2.424100e-02,1.376263e+01,-7.528125e-02,3.218193e-01
2.001771862818945e-05,2.420657e-02,1.369179e+01,-7.764491e-02,3.218268e-01
2.001871862818945e-05,2.418138e-02,1.361996e+01,-7.972097e-02,3.218344e-01
2.001971862818945e-05,2.416428e-02,1.354727e+01,-8.154907e-02,3.218420e-01
2.002071862818945e-05,2.415431e-02,1.347378e+01,-8.316221e-02,3.218496e-01
2.002171862818945e-05,2.415065e-02,1.339960e+01,-8.458796e-02,3.218572e-01
2.002271862818945e-05,2.415266e-02,1.332480e+01,-8.584939e-02,3.218648e-01
2.002371862818944e-05,2.415975e-02,1.324945e+01,-8.696595e-02,3.218724e-01
2.002471862818944e-05,2.417147e-02,1.317361e+01,-8.795407e-02,3.218800e-01
2.002571862818944e-05,2.418741e-02,1.309734e+01,-8.882777e-02,3.218876e-01
2.002671862818944e-05,2.420723e-02,1.302070e+01,-8.959904e-02,3.218953e-01
2.002771862818944e-05,2.423065e-02,1.294373e+01,-9.027822e-02,3.219029e-01
2.002871862818944e-05,2.425741e-02,1.286648e+01,-9.087422e-02,3.219105e-01
2.002971862818944e-05,2.428731e-02,1.278900e+01,-9.139487e-02,3.219181e-01
2.003071862818944e-05,2.432016e-02,1.271132e+01,-9.184695e-02,3.219257e-01
2.003171862818943e-05,2.435581e-02,1.263348e+01,-9.223646e-02,3.219333e-01
2.003271862818943e-05,2.439410e-02,1.255551e+01,-9.256868e-02,3.219410e-01
2.003371862818943e-05,2.443494e-02,1.247745e+01,-9.284832e-02,3.219485e-01
2.003471862818943e-05,2.447820e-02,1.239932e+01,-9.307952e-02,3.219562e-01
2.003571862818943e-05,2.452380e-02,1.232115e+01,-9.326606e-02,3.219637e-01
2.003671862818943e-05,2.457167e-02,1.224297e+01,-9.341127e-02,3.219714e-01
2.003771862818943e-05,2.462174e-02,1.216481e+01,-9.351817e-02,3.219789e-01
2.003871862818943e-05,2.467394e-02,1.208668e+01,-9.358948e-02,3.219865e-01
2.003971862818943e-05,2.472823e-02,1.200860e+01,-9.362768e-02,3.219941e-01
2.004071862818942e-05,2.478456e-02,1.193060e+01,-9.363501e-02,3.220017e-01
2.004171862818942e-05,2.484291e-02,1.185269e+01,-9.361352e-02,3.220092e-01
2.004271862818942e-05,2.490322e-02,1.177489e+01,-9.356508e-02,3.220168e-01
2.004371862818942e-05,2.496549e-02,1.169723e+01,-9.349140e-02,3.220244e-01
2.004471862818942e-05,2.502969e-02,1.161970e+01,-9.339406e-02,3.220319e-01
2.004571862818942e-05,2.509581e-02,1.154234e+01,-9.327449e-02,3.220395e-01
2.004671862818942e-05,2.516383e-02,1.146515e+01,-9.313403e-02,3.220470e-01
2.004771862818942e-05,2.523374e-02,1.138814e+01,-9.297393e-02,3.220546e-01
2.004871862818941e-05,2.530554e-02,1.131133e+01,-9.279530e-02,3.220621e-01
2.004971862818941e-05,2.537923e-02,1.123473e+01,-9.259923e-02,3.220696e-01
2.005071862818941e-05,2.545481e-02,1.115836e+01,-9.238668e-02,3.220772e-01
2.005171862818941e-05,2.553228e-02,1.108221e+01,-9.215857e-02,3.220847e-01
2.005271862818941e-05,2.561165e-02,1.100631e+01,-9.191575e-02,3.220922e-01
2.005371862818941e-05,2.569294e-02,1.093066e+01,-9.165901e-02,3.220997e-01
2.005471862818941e-05,2.577614e-02,1.085527e+01,-9.138910e-02,3.221072e-01
2.005571862818941e-05,2.586128e-02,1.078015e+01,-9.110671e-02,3.221147e-01
2.005671862818941e-05,2.594837e-02,1.070530e+01,-9.081250e-02,3.221222e-01
2.005771862818940e-05,2.603744e-02,1.063074e+01,-9.050706e-02,3.221296e-01
2.005971862818940e-05,2.622157e-02,1.048251e+01,-8.986478e-02,3.221446e-01
2.006171862818940e-05,2.641386e-02,1.033550e+01,-8.918402e-02,3.221595e-01
2.006471862818940e-05,2.671813e-02,1.011740e+01,-8.809872e-02,3.221819e-01
2.006671862818939e-05,2.693192e-02,9.973660e+00,-8.733702e-02,3.221967e-01
2.006871862818939e-05,2.715481e-02,9.831307e+00,-8.654801e-02,3.222116e-01
2.007071862818939e-05,2.738716e-02,9.690372e+00,-8.573407e-02,3.222264e-01
2.007271862818939e-05,2.762935e-02,9.550891e+00,-8.489729e-02,3.222412e-01
2.007471862818938e-05,2.788179e-02,9.412893e+00,-8.403943e-02,3.222559e-01
2.007571862818938e-05,2.801200e-02,9.344460e+00,-8.360306e-02,3.222633e-01
2.007671862818938e-05,2.814495e-02,9.276410e+00,-8.316194e-02,3.222706e-01
2.007771862818938e-05,2.828071e-02,9.208745e+00,-8.271617e-02,3.222780e-01
2.007871862818938e-05,2.841934e-02,9.141470e+00,-8.226583e-02,3.222854e-01
2.007971862818938e-05,2.856091e-02,9.074588e+00,-8.181097e-02,3.222927e-01
2.008071862818938e-05,2.870552e-02,9.008103e+00,-8.135157e-02,3.223000e-01
2.008171862818938e-05,2.885323e-02,8.942019e+00,-8.088753e-02,3.223073e-01
2.008271862818937e-05,2.900414e-02,8.876341e+00,-8.041863e-02,3.223147e-01
2.008371862818937e-05,2.915834e-02,8.811075e+00,-7.994449e-02,3.223220e-01
2.008471862818937e-05,2.931596e-02,8.746227e+00,-7.946441e-02,3.223293e-01
2.008571862818937e-05,2.947715e-02,8.681807e+00,-7.897712e-02,3.223366e-01
2.008671862818937e-05,2.964205e-02,8.617826e+00,-7.848078e-02,3.223439e-01
2.008771862818937e-05,2.981080e-02,8.554295e+00,-7.797517e-02,3.223511e-01
2.008871862818937e-05,2.998337e-02,8.491211e+00,-7.746287e-02,3.223584e-01
2.008971862818937e-05,3.015972e-02,8.428570e+00,-7.694668e-02,3.223657e-01
2.009071862818936e-05,3.033988e-02,8.366370e+00,-7.642808e-02,3.223729e-01
2.009171862818936e-05,3.052391e-02,8.304611e+00,-7.590789e-02,3.223802e-01
2.009271862818936e-05,3.071189e-02,8.243293e+00,-7.538678e-02,3.223875e-01
2.009371862818936e-05,3.090391e-02,8.182413e+00,-7.486525e-02,3.223947e-01
2.009471862818936e-05,3.110006e-02,8.121971e+00,-7.434376e-02,3.224019e-01
2.009571862818936e-05,3.130046e-02,8.061966e+00,-7.382267e-02,3.224091e-01
2.009671862818936e-05,3.150520e-02,8.002398e+00,-7.330229e-02,3.224164e-01
2.009771862818936e-05,3.171440e-02,7.943262e+00,-7.278290e-02,3.224235e-01
2.009871862818935e-05,3.192820e-02,7.884559e+00,-7.226472e-02,3.224308e-01
2.009971862818935e-05,3.214673e-02,7.826286e+00,-7.174796e-02,3.224379e-01
2.010071862818935e-05,3.237012e-02,7.768444e+00,-7.123280e-02,3.224451e-01
2.010171862818935e-05,3.259852e-02,7.711028e+00,-7.071938e-02,3.224523e-01
2.010271862818935e-05,3.283209e-02,7.654039e+00,-7.020785e-02,3.224595e-01
2.010471862818935e-05,3.331538e-02,7.541329e+00,-6.919090e-02,3.224738e-01
2.010671862818935e-05,3.382138e-02,7.430300e+00,-6.818272e-02,3.224880e-01
2.010971862818934e-05,3.462640e-02,7.266872e+00,-6.668824e-02,3.225093e-01
2.011271862818934e-05,3.549191e-02,7.107135e+00,-6.521642e-02,3.225306e-01
2.011571862818933e-05,3.642467e-02,6.951032e+00,-6.376839e-02,3.225517e-01
2.011871862818933e-05,3.743256e-02,6.798508e+00,-6.234490e-02,3.225727e-01
2.012171862818933e-05,3.852474e-02,6.649506e+00,-6.094650e-02,3.225936e-01
2.012386148533218e-05,3.934679e-02,6.545248e+00,-5.996311e-02,3.226084e-01
2.012600434247504e-05,4.023661e-02,6.442692e+00,-5.899290e-02,3.226232e-01
2.012814719961789e-05,4.119420e-02,6.341839e+00,-5.803587e-02,3.226379e-01
2.013029005676075e-05,4.221955e-02,6.242689e+00,-5.709201e-02,3.226525e-01
2.013243291390360e-05,4.331268e-02,6.145241e+00,-5.616134e-02,3.226670e-01
2.013457577104646e-05,4.447357e-02,6.049495e+00,-5.524384e-02,3.226814e-01
2.013671862818931e-05,4.570223e-02,5.955451e+00,-5.433953e-02,3.226957e-01
2.013971862818931e-05,4.761031e-02,5.826486e+00,-5.309580e-02,3.227155e-01
2.014271862818930e-05,4.973845e-02,5.700703e+00,-5.187801e-02,3.227350e-01
2.014571862818930e-05,5.212623e-02,5.578070e+00,-5.068619e-02,3.227541e-01
2.014771862818930e-05,5.388628e-02,5.498053e+00,-4.990609e-02,3.227666e-01
2.014971862818929e-05,5.580126e-02,5.419421e+00,-4.913759e-02,3.227789e-01
2.015171862818929e-05,5.789211e-02,5.342172e+00,-4.838075e-02,3.227910e-01
2.015371862818929e-05,6.018372e-02,5.266306e+00,-4.763562e-02,3.228028e-01
2.015571862818929e-05,6.270576e-02,5.191829e+00,-4.690232e-02,3.228142e-01
2.015771862818928e-05,6.549402e-02,5.118751e+00,-4.618099e-02,3.228252e-01
2.015971862818928e-05,6.859189e-02,5.047086e+00,-4.547182e-02,3.228357e-01
2.016171862818928e-05,7.205255e-02,4.976858e+00,-4.477508e-02,3.228455e-01
2.016271862818928e-05,7.393888e-02,4.942293e+00,-4.443146e-02,3.228502e-01
2.016371862818928e-05,7.594175e-02,4.908100e+00,-4.409108e-02,3.228547e-01
2.016471862818928e-05,7.807196e-02,4.874286e+00,-4.375400e-02,3.228589e-01
2.016571862818927e-05,8.034167e-02,4.840858e+00,-4.342029e-02,3.228629e-01
2.016671862818927e-05,8.276458e-02,4.807824e+00,-4.309003e-02,3.228666e-01
2.016771862818927e-05,8.535618e-02,4.775194e+00,-4.276331e-02,3.228699e-01
2.016871862818927e-05,8.813404e-02,4.742979e+00,-4.244023e-02,3.228729e-01
2.016971862818927e-05,9.111813e-02,4.711192e+00,-4.212092e-02,3.228755e-01
2.017071862818927e-05,9.433127e-02,4.679849e+00,-4.180552e-02,3.228776e-01
2.017171862818927e-05,9.779960e-02,4.648968e+00,-4.149420e-02,3.228791e-01
2.017271862818927e-05,1.015531e-01,4.618570e+00,-4.118714e-02,3.228800e-01
2.017371862818927e-05,1.056265e-01,4.588680e+00,-4.088457e-02,3.228801e-01
2.017471862818926e-05,1.100598e-01,4.559326e+00,-4.058675e-02,3.228795e-01
2.017571862818926e-05,1.148995e-01,4.530542e+00,-4.029398e-02,3.228778e-01
2.017671862818926e-05,1.201999e-01,4.502369e+00,-4.000663e-02,3.228751e-01
2.017771862818926e-05,1.260244e-01,4.474853e+00,-3.972511e-02,3.228709e-01
2.017871862818926e-05,1.324471e-01,4.448049e+00,-3.944992e-02,3.228652e-01
2.017971862818926e-05,1.395555e-01,4.422023e+00,-3.918164e-02,3.228577e-01
2.018071862818926e-05,1.474527e-01,4.396853e+00,-3.892098e-02,3.228481e-01
2.018171862818926e-05,1.562603e-01,4.372633e+00,-3.866875e-02,3.228358e-01
2.018271862818925e-05,1.661226e-01,4.349472e+00,-3.842594e-02,3.228205e-01
2.018371862818925e-05,1.772104e-01,4.327500e+00,-3.819370e-02,3.228017e-01
2.018471862818925e-05,1.897267e-01,4.306874e+00,-3.797343e-02,3.227786e-01
2.018571862818925e-05,2.039115e-01,4.287780e+00,-3.776674e-02,3.227505e-01
2.018671862818925e-05,2.200490e-01,4.270435e+00,-3.757558e-02,3.227164e-01
2.018771862818925e-05,2.384728e-01,4.255099e+00,-3.740222e-02,3.226754e-01
2.018871862818925e-05,2.595713e-01,4.242071e+00,-3.724928e-02,3.226263e-01
2.018971862818925e-05,2.837885e-01,4.231696e+00,-3.711976e-02,3.225681e-01
2.019071862818924e-05,3.116186e-01,4.224353e+00,-3.701695e-02,3.224999e-01
2.019171862818924e-05,3.433599e-01,4.220257e+00,-3.694252e-02,3.224300e-01
2.019271862818924e-05,3.783803e-01,4.218858e+00,-3.689095e-02,3.223854e-01
2.019371862818924e-05,4.150383e-01,4.218801e+00,-3.684962e-02,3.223775e-01
2.019471862818924e-05,4.519922e-01,4.219012e+00,-3.680913e-02,3.223838e-01
2.019571862818924e-05,4.888864e-01,4.219211e+00,-3.676768e-02,3.223891e-01
2.019671862818924e-05,5.257364e-01,4.219407e+00,-3.672578e-02,3.223944e-01
2.019771862818924e-05,5.625404e-01,4.219602e+00,-3.668353e-02,3.223996e-01
2.019871862818924e-05,5.992984e-01,4.219793e+00,-3.664095e-02,3.224045e-01
2.020071862818923e-05,6.726766e-01,4.220171e+00,-3.655483e-02,3.224139e-01
2.020286148533209e-05,7.510968e-01,4.220563e+00,-3.646175e-02,3.224232e-01
2.020500434247494e-05,8.293009e-01,4.220953e+00,-3.636634e-02,3.224317e-01
2.020714719961780e-05,9.072888e-01,4.221343e+00,-3.626860e-02,3.224395e-01
2.020929005676065e-05,9.850605e-01,4.221732e+00,-3.616853e-02,3.224466e-01
2.021143291390351e-05,1.062616e+00,4.222120e+00,-3.606613e-02,3.224529e-01
2.021357577104636e-05,1.139955e+00,4.222507e+00,-3.596141e-02,3.224585e-01
2.021571862818921e-05,1.217078e+00,4.222893e+00,-3.585435e-02,3.224633e-01
